Trial,Model,Train,Test
0,RMSprop,0.8382352941176471,0.8461538461538461
0,Adam,0.8725490196078431,0.8653846153846154
0,AdamW,0.9166666666666666,0.8846153846153846
0,Adagrad,0.9117647058823529,0.8653846153846154
0,Adadelta,0.9117647058823529,0.8653846153846154
0,SGD,0.9117647058823529,0.8653846153846154
0,Nadam,0.9362745098039216,0.8653846153846154
0,Adafactor,0.946078431372549,0.8653846153846154
0,Adamax,0.9656862745098039,0.8653846153846154
0,LossScaleOptimizer(Adam),0.9558823529411765,0.8461538461538461
1,RMSprop,0.9656862745098039,0.8461538461538461
1,Adam,0.9705882352941176,0.8461538461538461
1,AdamW,0.9705882352941176,0.8461538461538461
1,Adagrad,0.9803921568627451,0.8461538461538461
1,Adadelta,0.9803921568627451,0.8461538461538461
1,SGD,0.9803921568627451,0.8461538461538461
1,Nadam,0.9852941176470589,0.8461538461538461
1,Adafactor,0.9901960784313726,0.8461538461538461
1,Adamax,0.9901960784313726,0.8461538461538461
1,LossScaleOptimizer(Adam),0.9901960784313726,0.8461538461538461
2,RMSprop,0.9901960784313726,0.8653846153846154
2,Adam,0.9901960784313726,0.8461538461538461
2,AdamW,0.9950980392156863,0.8461538461538461
2,Adagrad,0.9950980392156863,0.8461538461538461
2,Adadelta,0.9950980392156863,0.8461538461538461
2,SGD,0.9950980392156863,0.8461538461538461
2,Nadam,0.9950980392156863,0.8653846153846154
2,Adafactor,0.9901960784313726,0.8461538461538461
2,Adamax,0.9950980392156863,0.8653846153846154
2,LossScaleOptimizer(Adam),0.9950980392156863,0.8461538461538461
3,RMSprop,0.9950980392156863,0.8653846153846154
3,Adam,0.9950980392156863,0.8461538461538461
3,AdamW,0.9950980392156863,0.8076923076923077
3,Adagrad,1.0,0.8461538461538461
3,Adadelta,1.0,0.8461538461538461
3,SGD,1.0,0.8269230769230769
3,Nadam,0.9950980392156863,0.8461538461538461
3,Adafactor,1.0,0.8269230769230769
3,Adamax,1.0,0.8461538461538461
3,LossScaleOptimizer(Adam),1.0,0.8269230769230769
4,RMSprop,1.0,0.8461538461538461
4,Adam,1.0,0.8269230769230769
4,AdamW,0.9950980392156863,0.8269230769230769
4,Adagrad,1.0,0.8461538461538461
4,Adadelta,1.0,0.8461538461538461
4,SGD,1.0,0.8461538461538461
4,Nadam,1.0,0.8269230769230769
4,Adafactor,1.0,0.8461538461538461
4,Adamax,1.0,0.8461538461538461
4,LossScaleOptimizer(Adam),1.0,0.8269230769230769
