Trial,Model,Train,Test
0,RMSprop,0.803921568627451,0.6538461538461539
0,Adam,0.803921568627451,0.6153846153846154
0,AdamW,0.803921568627451,0.6538461538461539
0,Adagrad,0.803921568627451,0.6153846153846154
0,Adadelta,0.803921568627451,0.6153846153846154
0,SGD,0.803921568627451,0.6538461538461539
0,Nadam,0.803921568627451,0.6538461538461539
0,Adafactor,0.803921568627451,0.5961538461538461
0,Adamax,0.803921568627451,0.6346153846153846
0,LossScaleOptimizer(Adam),0.803921568627451,0.6730769230769231
1,RMSprop,0.803921568627451,0.6346153846153846
1,Adam,0.803921568627451,0.6346153846153846
1,AdamW,0.803921568627451,0.6346153846153846
1,Adagrad,0.803921568627451,0.6346153846153846
1,Adadelta,0.803921568627451,0.6346153846153846
1,SGD,0.803921568627451,0.6346153846153846
1,Nadam,0.803921568627451,0.6346153846153846
1,Adafactor,0.803921568627451,0.6538461538461539
1,Adamax,0.803921568627451,0.6730769230769231
1,LossScaleOptimizer(Adam),0.803921568627451,0.6730769230769231
2,RMSprop,0.803921568627451,0.7115384615384616
2,Adam,0.803921568627451,0.6153846153846154
2,AdamW,0.803921568627451,0.6346153846153846
2,Adagrad,0.803921568627451,0.5961538461538461
2,Adadelta,0.803921568627451,0.5961538461538461
2,SGD,0.803921568627451,0.6153846153846154
2,Nadam,0.803921568627451,0.6346153846153846
2,Adafactor,0.803921568627451,0.6923076923076923
2,Adamax,0.803921568627451,0.6538461538461539
2,LossScaleOptimizer(Adam),0.803921568627451,0.6153846153846154
3,RMSprop,0.803921568627451,0.6730769230769231
3,Adam,0.803921568627451,0.5769230769230769
3,AdamW,0.803921568627451,0.6538461538461539
3,Adagrad,0.803921568627451,0.6538461538461539
3,Adadelta,0.803921568627451,0.6538461538461539
3,SGD,0.803921568627451,0.6346153846153846
3,Nadam,0.803921568627451,0.6346153846153846
3,Adafactor,0.803921568627451,0.6153846153846154
3,Adamax,0.803921568627451,0.6153846153846154
3,LossScaleOptimizer(Adam),0.803921568627451,0.5961538461538461
4,RMSprop,0.803921568627451,0.6538461538461539
4,Adam,0.803921568627451,0.6153846153846154
4,AdamW,0.803921568627451,0.5961538461538461
4,Adagrad,0.803921568627451,0.6346153846153846
4,Adadelta,0.803921568627451,0.5961538461538461
4,SGD,0.803921568627451,0.6730769230769231
4,Nadam,0.803921568627451,0.6730769230769231
4,Adafactor,0.803921568627451,0.6923076923076923
4,Adamax,0.803921568627451,0.7115384615384616
4,LossScaleOptimizer(Adam),0.803921568627451,0.6346153846153846
