Trial,Model,Train,Test
0,RMSprop,1.0,0.8846153846153846
0,Adam,1.0,0.8846153846153846
0,AdamW,1.0,0.8653846153846154
0,Adagrad,1.0,0.8653846153846154
0,Adadelta,1.0,0.8653846153846154
0,SGD,1.0,0.8461538461538461
0,Nadam,1.0,0.8846153846153846
0,Adafactor,1.0,0.8653846153846154
0,Adamax,1.0,0.8653846153846154
0,LossScaleOptimizer(Adam),1.0,0.9038461538461539
1,RMSprop,1.0,0.8846153846153846
1,Adam,1.0,0.8846153846153846
1,AdamW,1.0,0.8846153846153846
1,Adagrad,1.0,0.8846153846153846
1,Adadelta,1.0,0.8846153846153846
1,SGD,1.0,0.8653846153846154
1,Nadam,1.0,0.8269230769230769
1,Adafactor,1.0,0.8653846153846154
1,Adamax,1.0,0.8461538461538461
1,LossScaleOptimizer(Adam),1.0,0.8653846153846154
2,RMSprop,1.0,0.8653846153846154
2,Adam,1.0,0.8653846153846154
2,AdamW,1.0,0.8653846153846154
2,Adagrad,1.0,0.8653846153846154
2,Adadelta,1.0,0.8653846153846154
2,SGD,1.0,0.8653846153846154
2,Nadam,1.0,0.8461538461538461
2,Adafactor,1.0,0.8653846153846154
2,Adamax,1.0,0.8653846153846154
2,LossScaleOptimizer(Adam),1.0,0.8653846153846154
3,RMSprop,1.0,0.8653846153846154
3,Adam,1.0,0.8653846153846154
3,AdamW,1.0,0.8461538461538461
3,Adagrad,1.0,0.8461538461538461
3,Adadelta,1.0,0.8461538461538461
3,SGD,1.0,0.8461538461538461
3,Nadam,1.0,0.8653846153846154
3,Adafactor,1.0,0.8846153846153846
3,Adamax,1.0,0.8846153846153846
3,LossScaleOptimizer(Adam),1.0,0.8653846153846154
4,RMSprop,1.0,0.8653846153846154
4,Adam,1.0,0.8653846153846154
4,AdamW,1.0,0.8461538461538461
4,Adagrad,1.0,0.8461538461538461
4,Adadelta,1.0,0.8461538461538461
4,SGD,1.0,0.8653846153846154
4,Nadam,1.0,0.8653846153846154
4,Adafactor,0.38235294117647056,0.4230769230769231
4,Adamax,0.38235294117647056,0.4230769230769231
4,LossScaleOptimizer(Adam),0.38235294117647056,0.4230769230769231
