Trial,Model,Train,Test
0,RMSprop,0.8382352941176471,0.8846153846153846
0,Adam,0.8774509803921569,0.9230769230769231
0,AdamW,0.9019607843137255,0.9038461538461539
0,Adagrad,0.9166666666666666,0.9038461538461539
0,Adadelta,0.9117647058823529,0.9038461538461539
0,SGD,0.9166666666666666,0.8846153846153846
0,Nadam,0.9362745098039216,0.9038461538461539
0,Adafactor,0.946078431372549,0.8846153846153846
0,Adamax,0.9411764705882353,0.8846153846153846
0,LossScaleOptimizer(Adam),0.9754901960784313,0.8846153846153846
1,RMSprop,0.9754901960784313,0.8846153846153846
1,Adam,0.9803921568627451,0.8846153846153846
1,AdamW,0.9901960784313726,0.8653846153846154
1,Adagrad,0.9852941176470589,0.8846153846153846
1,Adadelta,0.9852941176470589,0.8846153846153846
1,SGD,0.9852941176470589,0.8461538461538461
1,Nadam,0.9803921568627451,0.8461538461538461
1,Adafactor,0.9852941176470589,0.8461538461538461
1,Adamax,0.9852941176470589,0.8461538461538461
1,LossScaleOptimizer(Adam),0.9852941176470589,0.8461538461538461
2,RMSprop,0.9705882352941176,0.7692307692307693
2,Adam,0.9852941176470589,0.8653846153846154
2,AdamW,0.9950980392156863,0.8269230769230769
2,Adagrad,0.9852941176470589,0.8653846153846154
2,Adadelta,0.9852941176470589,0.8653846153846154
2,SGD,0.9852941176470589,0.8653846153846154
2,Nadam,0.9950980392156863,0.8269230769230769
2,Adafactor,0.9950980392156863,0.8461538461538461
2,Adamax,0.9950980392156863,0.8653846153846154
2,LossScaleOptimizer(Adam),0.9950980392156863,0.8269230769230769
3,RMSprop,0.9950980392156863,0.8461538461538461
3,Adam,0.9950980392156863,0.8653846153846154
3,AdamW,0.9754901960784313,0.8653846153846154
3,Adagrad,1.0,0.8846153846153846
3,Adadelta,1.0,0.8846153846153846
3,SGD,1.0,0.8653846153846154
3,Nadam,0.9901960784313726,0.8653846153846154
3,Adafactor,0.9950980392156863,0.8461538461538461
3,Adamax,1.0,0.8653846153846154
3,LossScaleOptimizer(Adam),0.9950980392156863,0.8653846153846154
4,RMSprop,0.9803921568627451,0.8653846153846154
4,Adam,1.0,0.8653846153846154
4,AdamW,1.0,0.8653846153846154
4,Adagrad,1.0,0.8846153846153846
4,Adadelta,1.0,0.8846153846153846
4,SGD,1.0,0.8846153846153846
4,Nadam,1.0,0.8653846153846154
4,Adafactor,1.0,0.8653846153846154
4,Adamax,1.0,0.8653846153846154
4,LossScaleOptimizer(Adam),1.0,0.8846153846153846
